Trial,Mean_Score,Std_Score
Trial_1,inf,
Trial_2,inf,
Trial_3,0.4618086696363635,0.24145616763644484
Trial_4,0.3684751140000001,0.2002197493531815
Trial_5,0.3454507861818182,0.18027747822458928
Trial_6,0.3149778600000001,0.17307509751743538
Trial_7,0.28655985363636377,0.14339368008898212
Trial_8,0.26743910490909095,0.14032581673096142
Trial_9,0.25667600981818195,0.13118377104436457
Trial_10,0.23188906727272734,0.1251512767656709
Trial_11,0.22181312600000003,0.12685102677249713
Trial_12,0.20797460163636378,0.12494346102130022
Trial_13,0.20198702000000007,0.12299683544107337
Trial_14,0.1927266112727273,0.12351109627610557
Trial_15,0.18594655581818184,0.11868726870466392
Trial_16,0.16947259218181818,0.11510699501572888
Trial_17,0.1632157689090909,0.11298417005480581
Trial_18,0.15508696581818182,0.11107118008093429
Trial_19,0.1427463338181818,0.10434954436911602
Trial_20,0.13931321836363636,0.10448562705653115
Trial_21,0.13218962018181815,0.10150431569913158
Trial_22,0.1299101209090909,0.09878108402407662
Trial_23,0.1241614076363636,0.09729067599597375
Trial_24,0.12050266799999998,0.09392527803021562
Trial_25,0.1143378836363636,0.09273617856061304
Trial_26,0.11133887327272723,0.09333458661565881
Trial_27,0.10760896927272726,0.09315254935725147
Trial_28,0.10311978654545452,0.09161544833950007
Trial_29,0.09362137581818182,0.08852603625629019
Trial_30,0.09170683945454546,0.08845977477830747
Trial_31,0.08895768345454545,0.08530597199623129
Trial_32,0.08855333545454545,0.0855170622872585
Trial_33,0.08814451145454547,0.08584108897556002
Trial_34,0.08501086854545456,0.0842499727467255
Trial_35,0.08133766436363637,0.08214341948439195
Trial_36,0.07840712600000002,0.0819313250993204
Trial_37,0.0770530141818182,0.07980969022809542
Trial_38,0.0770530141818182,0.07980969022809542
Trial_39,0.07285133436363637,0.07697673301444695
Trial_40,0.07285133436363637,0.07697673301444695
Trial_41,0.07285133436363637,0.07697673301444695
Trial_42,0.07285133436363637,0.07697673301444695
Trial_43,0.07042748036363637,0.0752231335081474
Trial_44,0.06864207836363637,0.07429313965251813
Trial_45,0.06495191636363636,0.07267515582782842
Trial_46,0.06475234836363636,0.07265130192650257
Trial_47,0.06472322436363637,0.0726628088925658
Trial_48,0.06276090654545453,0.07034821483859728
Trial_49,0.05975475381818183,0.06895728012299696
Trial_50,0.059445444727272735,0.06915496349241927
Trial_51,0.05862169072727274,0.06860828101995754
Trial_52,0.05621813436363638,0.06669836657855252
Trial_53,0.052251222727272756,0.06322441866342433
Trial_54,0.05052507690909093,0.06197831015867617
Trial_55,0.0486190854545455,0.06165449209637061
Trial_56,0.04647453163636368,0.059996509917103064
Trial_57,0.045565992181818206,0.0599523486752807
Trial_58,0.043995158000000034,0.059453437116086194
Trial_59,0.04193037090909095,0.057843862020198394
Trial_60,0.03796585090909095,0.05351514796507588
Trial_61,0.03372343290909094,0.05010640794876799
Trial_62,0.03334856290909095,0.050216955751127765
Trial_63,0.031814941818181834,0.050025540711557785
Trial_64,0.031112133818181845,0.04997385783758509
Trial_65,0.028551152181818206,0.045506651561391616
Trial_66,0.02750579309090912,0.045512807726026415
Trial_67,0.027390249090909115,0.04556779053026932
Trial_68,0.027390249090909115,0.04556779053026932
Trial_69,0.026883083090909116,0.04570983976463084
Trial_70,0.026788264000000034,0.0457211084032808
Trial_71,0.026478954909090944,0.045796600062763176
Trial_72,0.024989106909090942,0.04363422059725565
Trial_73,0.024299829818181854,0.04340701677693423
Trial_74,0.023923919818181854,0.0435222105161222
Trial_75,0.023387275818181848,0.04339755772421228
